geo_value,time_value,new_cases
hi,2020-08-07,201
ia,2020-08-07,481
id,2020-08-07,524
il,2020-08-07,2103
in,2020-08-07,1239
ks,2020-08-07,520
ky,2020-08-07,542
la,2020-08-07,1500
ma,2020-08-07,325
md,2020-08-07,801
me,2020-08-07,17
mi,2020-08-07,752
mn,2020-08-07,545
mo,2020-08-07,1064
ms,2020-08-07,1036
mt,2020-08-07,155
nc,2020-08-07,1786
nd,2020-08-07,150
ne,2020-08-07,283
nh,2020-08-07,37
nj,2020-08-07,360
nm,2020-08-07,192
nv,2020-08-07,976
ny,2020-08-07,714
oh,2020-08-07,1204
ok,2020-08-07,854
or,2020-08-07,411
pa,2020-08-07,781
pr,2020-08-07,406
ri,2020-08-07,127
sc,2020-08-07,1422
sd,2020-08-07,97
tn,2020-08-07,2432
tx,2020-08-07,7563
ut,2020-08-07,460
va,2020-08-07,2015
vt,2020-08-07,3
wa,2020-08-07,670
wi,2020-08-07,989
wv,2020-08-07,174
wy,2020-08-07,47
ak,2020-08-08,87
al,2020-08-08,959
ar,2020-08-08,772
az,2020-08-08,1054
ca,2020-08-08,7574
co,2020-08-08,431
ct,2020-08-08,0
dc,2020-08-08,64
de,2020-08-08,57
fl,2020-08-08,8502
ga,2020-08-08,4423
hi,2020-08-08,231
ia,2020-08-08,495
id,2020-08-08,572
il,2020-08-08,2190
in,2020-08-08,1033
ks,2020-08-08,326
ky,2020-08-08,782
la,2020-08-08,0
ma,2020-08-08,182
md,2020-08-08,775
me,2020-08-08,12
mi,2020-08-08,721
mn,2020-08-08,916
mo,2020-08-08,184
ms,2020-08-08,1210
mt,2020-08-08,132
nc,2020-08-08,1365
nd,2020-08-08,181
ne,2020-08-08,141
nh,2020-08-08,39
nj,2020-08-08,368
nm,2020-08-08,150
nv,2020-08-08,886
ny,2020-08-08,703
oh,2020-08-08,1294
ok,2020-08-08,825
or,2020-08-08,375
pa,2020-08-08,637
pr,2020-08-08,343
ri,2020-08-08,0
sc,2020-08-08,1241
sd,2020-08-08,105
tn,2020-08-08,1803
tx,2020-08-08,6384
ut,2020-08-08,376
va,2020-08-08,1307
vt,2020-08-08,6
wa,2020-08-08,936
wi,2020-08-08,1165
wv,2020-08-08,111
wy,2020-08-08,15
ak,2020-08-09,100
al,2020-08-09,1612
ar,2020-08-09,572
az,2020-08-09,816
ca,2020-08-09,5358
co,2020-08-09,336
ct,2020-08-09,0
dc,2020-08-09,100
de,2020-08-09,73
fl,2020-08-09,6229
ga,2020-08-09,3169
hi,2020-08-09,152
ia,2020-08-09,384
id,2020-08-09,178
il,2020-08-09,1382
in,2020-08-09,1041
ks,2020-08-09,199
ky,2020-08-09,404
la,2020-08-09,2653
ma,2020-08-09,102
md,2020-08-09,922
me,2020-08-09,16
mi,2020-08-09,509
mn,2020-08-09,797
mo,2020-08-09,1362
ms,2020-08-09,527
mt,2020-08-09,63
nc,2020-08-09,813
nd,2020-08-09,88
ne,2020-08-09,187
nh,2020-08-09,17
nj,2020-08-09,344
nm,2020-08-09,200
nv,2020-08-09,811
ny,2020-08-09,515
oh,2020-08-09,879
ok,2020-08-09,486
or,2020-08-09,262
pa,2020-08-09,647
pr,2020-08-09,361
ri,2020-08-09,0
sc,2020-08-09,975
sd,2020-08-09,127
tn,2020-08-09,2127
tx,2020-08-09,5826
ut,2020-08-09,376
va,2020-08-09,897
vt,2020-08-09,5
wa,2020-08-09,549
wi,2020-08-09,621
wv,2020-08-09,132
wy,2020-08-09,35
ak,2020-08-10,69
al,2020-08-10,925
ar,2020-08-10,645
az,2020-08-10,600
ca,2020-08-10,14485
co,2020-08-10,378
ct,2020-08-10,247
dc,2020-08-10,54
de,2020-08-10,59
fl,2020-08-10,4155
ga,2020-08-10,2429
hi,2020-08-10,140
ia,2020-08-10,246
id,2020-08-10,429
il,2020-08-10,1319
in,2020-08-10,664
ks,2020-08-10,521
ky,2020-08-10,272
la,2020-08-10,562
ma,2020-08-10,380
md,2020-08-10,755
me,2020-08-10,7
mi,2020-08-10,579
mn,2020-08-10,618
mo,2020-08-10,976
ms,2020-08-10,476
mt,2020-08-10,65
nc,2020-08-10,1335
nd,2020-08-10,117
ne,2020-08-10,264
nh,2020-08-10,5
nj,2020-08-10,258
nm,2020-08-10,129
nv,2020-08-10,742
ny,2020-08-10,476
oh,2020-08-10,883
ok,2020-08-10,397
or,2020-08-10,216
pa,2020-08-10,909
pr,2020-08-10,385
ri,2020-08-10,196
sc,2020-08-10,724
sd,2020-08-10,57
tn,2020-08-10,1202
tx,2020-08-10,6296
ut,2020-08-10,263
va,2020-08-10,663
vt,2020-08-10,3
wa,2020-08-10,575
wi,2020-08-10,507
wv,2020-08-10,62
wy,2020-08-10,-8
ak,2020-08-11,54
al,2020-08-11,1094
ar,2020-08-11,383
az,2020-08-11,1214
ca,2020-08-11,4715
co,2020-08-11,403
ct,2020-08-11,117
dc,2020-08-11,89
de,2020-08-11,65
fl,2020-08-11,5831
ga,2020-08-11,3563
hi,2020-08-11,118
ia,2020-08-11,356
id,2020-08-11,494
il,2020-08-11,1549
in,2020-08-11,870
ks,2020-08-11,285
ky,2020-08-11,539
la,2020-08-11,1164
ma,2020-08-11,307
md,2020-08-11,585
me,2020-08-11,1
mi,2020-08-11,726
mn,2020-08-11,323
mo,2020-08-11,1081
ms,2020-08-11,644
mt,2020-08-11,87
nc,2020-08-11,1361
nd,2020-08-11,172
ne,2020-08-11,334
nh,2020-08-11,21
nj,2020-08-11,444
nm,2020-08-11,199
nv,2020-08-11,548
ny,2020-08-11,667
oh,2020-08-11,1095
ok,2020-08-11,765
or,2020-08-11,286
pa,2020-08-11,795
pr,2020-08-11,286
ri,2020-08-11,119
sc,2020-08-11,971
sd,2020-08-11,50
tn,2020-08-11,1001
tx,2020-08-11,8163
ut,2020-08-11,362
va,2020-08-11,996
vt,2020-08-11,10
wa,2020-08-11,504
wi,2020-08-11,724
wv,2020-08-11,122
wy,2020-08-11,31
ak,2020-08-12,67
al,2020-08-12,734
ar,2020-08-12,685
az,2020-08-12,706
ca,2020-08-12,12430
co,2020-08-12,315
ct,2020-08-12,22
dc,2020-08-12,63
de,2020-08-12,66
fl,2020-08-12,8109
ga,2020-08-12,3565
hi,2020-08-12,202
ia,2020-08-12,452
id,2020-08-12,536
il,2020-08-12,1645
in,2020-08-12,660
ks,2020-08-12,629
ky,2020-08-12,1152
la,2020-08-12,1179
ma,2020-08-12,313
md,2020-08-12,541
me,2020-08-12,18
mi,2020-08-12,472
mn,2020-08-12,464
mo,2020-08-12,1516
ms,2020-08-12,1081
mt,2020-08-12,164
nc,2020-08-12,1777
nd,2020-08-12,85
ne,2020-08-12,214
nh,2020-08-12,26
nj,2020-08-12,463
nm,2020-08-12,173
nv,2020-08-12,528
ny,2020-08-12,700
oh,2020-08-12,1422
ok,2020-08-12,670
or,2020-08-12,248
pa,2020-08-12,902
pr,2020-08-12,564
ri,2020-08-12,76
sc,2020-08-12,844
sd,2020-08-12,102
tn,2020-08-12,1478
tx,2020-08-12,6370
ut,2020-08-12,338
va,2020-08-12,776
vt,2020-08-12,6
wa,2020-08-12,551
wi,2020-08-12,478
wv,2020-08-12,139
wy,2020-08-12,13
ak,2020-08-13,101
al,2020-08-13,757
ar,2020-08-13,670
az,2020-08-13,1351
ca,2020-08-13,6608
co,2020-08-13,463
ct,2020-08-13,76
dc,2020-08-13,65
de,2020-08-13,202
fl,2020-08-13,6236
ga,2020-08-13,2515
hi,2020-08-13,354
ia,2020-08-13,400
id,2020-08-13,495
il,2020-08-13,1834
in,2020-08-13,1043
ks,2020-08-13,387
ky,2020-08-13,741
la,2020-08-13,1135
ma,2020-08-13,369
md,2020-08-13,776
me,2020-08-13,19
mi,2020-08-13,1166
mn,2020-08-13,690
mo,2020-08-13,1473
ms,2020-08-13,612
mt,2020-08-13,139
nc,2020-08-13,1569
nd,2020-08-13,201
ne,2020-08-13,416
nh,2020-08-13,34
nj,2020-08-13,656
nm,2020-08-13,171
nv,2020-08-13,602
ny,2020-08-13,737
oh,2020-08-13,1178
ok,2020-08-13,705
or,2020-08-13,278
pa,2020-08-13,987
pr,2020-08-13,110
ri,2020-08-13,111
sc,2020-08-13,935
sd,2020-08-13,81
tn,2020-08-13,2118
tx,2020-08-13,6904
ut,2020-08-13,334
va,2020-08-13,1101
vt,2020-08-13,6
wa,2020-08-13,637
wi,2020-08-13,943
wv,2020-08-13,145
wy,2020-08-13,33
ak,2020-08-14,104
al,2020-08-14,1120
ar,2020-08-14,626
az,2020-08-14,927
ca,2020-08-14,15117
co,2020-08-14,319
ct,2020-08-14,115
dc,2020-08-14,94
de,2020-08-14,373
fl,2020-08-14,6148
ga,2020-08-14,3227
hi,2020-08-14,231
ia,2020-08-14,874
id,2020-08-14,542
il,2020-08-14,2296
in,2020-08-14,1067
ks,2020-08-14,546
ky,2020-08-14,612
la,2020-08-14,1298
ma,2020-08-14,361
md,2020-08-14,715
me,2020-08-14,27
mi,2020-08-14,864
mn,2020-08-14,730
mo,2020-08-14,1364
ms,2020-08-14,944
mt,2020-08-14,134
nc,2020-08-14,1597
nd,2020-08-14,151
ne,2020-08-14,328
nh,2020-08-14,43
nj,2020-08-14,570
nm,2020-08-14,173
nv,2020-08-14,1099
ny,2020-08-14,727
oh,2020-08-14,1131
ok,2020-08-14,794
or,2020-08-14,313
pa,2020-08-14,827
pr,2020-08-14,451
ri,2020-08-14,95
sc,2020-08-14,932
sd,2020-08-14,127
tn,2020-08-14,1947
tx,2020-08-14,8847
ut,2020-08-14,552
va,2020-08-14,1216
vt,2020-08-14,17
wa,2020-08-14,800
wi,2020-08-14,1021
wv,2020-08-14,114
wy,2020-08-14,64
ak,2020-08-15,85
al,2020-08-15,830
ar,2020-08-15,-400
az,2020-08-15,933
ca,2020-08-15,4893
co,2020-08-15,300
ct,2020-08-15,0
dc,2020-08-15,41
de,2020-08-15,56
fl,2020-08-15,6352
ga,2020-08-15,3273
hi,2020-08-15,282
ia,2020-08-15,818
id,2020-08-15,304
il,2020-08-15,1828
in,2020-08-15,1044
ks,2020-08-15,855
ky,2020-08-15,632
la,2020-08-15,0
ma,2020-08-15,176
md,2020-08-15,818
me,2020-08-15,28
mi,2020-08-15,947
mn,2020-08-15,690
mo,2020-08-15,1211
ms,2020-08-15,825
mt,2020-08-15,118
nc,2020-08-15,1341
nd,2020-08-15,122
ne,2020-08-15,253
nh,2020-08-15,16
nj,2020-08-15,278
nm,2020-08-15,142
nv,2020-08-15,859
ny,2020-08-15,734
oh,2020-08-15,1117
ok,2020-08-15,901
or,2020-08-15,405
pa,2020-08-15,799
pr,2020-08-15,339
ri,2020-08-15,0
sc,2020-08-15,1041
sd,2020-08-15,93
tn,2020-08-15,1289
tx,2020-08-15,6897
ut,2020-08-15,345
va,2020-08-15,912
vt,2020-08-15,8
wa,2020-08-15,746
wi,2020-08-15,829
wv,2020-08-15,185
wy,2020-08-15,44
ak,2020-08-16,104
al,2020-08-16,741
ar,2020-08-16,673
az,2020-08-16,883
ca,2020-08-16,5879
co,2020-08-16,338
ct,2020-08-16,0
dc,2020-08-16,61
de,2020-08-16,55
fl,2020-08-16,3779
ga,2020-08-16,1862
hi,2020-08-16,217
ia,2020-08-16,382
id,2020-08-16,181
il,2020-08-16,1561
in,2020-08-16,739
ks,2020-08-16,0
ky,2020-08-16,0
la,2020-08-16,1181
ma,2020-08-16,121
md,2020-08-16,519
me,2020-08-16,24
mi,2020-08-16,296
mn,2020-08-16,739
mo,2020-08-16,1192
ms,2020-08-16,381
mt,2020-08-16,91
nc,2020-08-16,886
nd,2020-08-16,143
ne,2020-08-16,131
nh,2020-08-16,8
nj,2020-08-16,13
nm,2020-08-16,106
nv,2020-08-16,697
ny,2020-08-16,607
oh,2020-08-16,613
ok,2020-08-16,544
or,2020-08-16,244
pa,2020-08-16,539
pr,2020-08-16,182
ri,2020-08-16,0
sc,2020-08-16,615
sd,2020-08-16,156
tn,2020-08-16,1961
tx,2020-08-16,8850
ut,2020-08-16,331
va,2020-08-16,937
vt,2020-08-16,6
wa,2020-08-16,576
wi,2020-08-16,685
wv,2020-08-16,105
wy,2020-08-16,59
ak,2020-08-17,50
al,2020-08-17,1425
ar,2020-08-17,412
az,2020-08-17,468
ca,2020-08-17,5542
co,2020-08-17,194
ct,2020-08-17,370
dc,2020-08-17,53
de,2020-08-17,85
fl,2020-08-17,2678
ga,2020-08-17,1831
hi,2020-08-17,173
ia,2020-08-17,382
id,2020-08-17,281
il,2020-08-17,1773
in,2020-08-17,591
ks,2020-08-17,729
ky,2020-08-17,761
la,2020-08-17,567
ma,2020-08-17,382
md,2020-08-17,503
me,2020-08-17,29
mi,2020-08-17,485
mn,2020-08-17,564
mo,2020-08-17,1029
ms,2020-08-17,276
mt,2020-08-17,42
nc,2020-08-17,1257
nd,2020-08-17,60
ne,2020-08-17,191
nh,2020-08-17,16
nj,2020-08-17,312
nm,2020-08-17,92
nv,2020-08-17,662
ny,2020-08-17,408
oh,2020-08-17,775
ok,2020-08-17,369
or,2020-08-17,189
pa,2020-08-17,577
pr,2020-08-17,472
ri,2020-08-17,237
sc,2020-08-17,456
sd,2020-08-17,86
tn,2020-08-17,1036
tx,2020-08-17,5722
ut,2020-08-17,242
va,2020-08-17,734
vt,2020-08-17,12
wa,2020-08-17,260
wi,2020-08-17,455
wv,2020-08-17,74
wy,2020-08-17,45
ak,2020-08-18,71
al,2020-08-18,1323
ar,2020-08-18,410
az,2020-08-18,915
ca,2020-08-18,8725
co,2020-08-18,261
ct,2020-08-18,-12
dc,2020-08-18,52
de,2020-08-18,57
fl,2020-08-18,3838
ga,2020-08-18,2816
hi,2020-08-18,134
ia,2020-08-18,372
id,2020-08-18,384
il,2020-08-18,1739
in,2020-08-18,841
ks,2020-08-18,260
ky,2020-08-18,608
la,2020-08-18,640
ma,2020-08-18,397
md,2020-08-18,520
me,2020-08-18,16
mi,2020-08-18,651
mn,2020-08-18,376
mo,2020-08-18,830
ms,2020-08-18,795
mt,2020-08-18,54
nc,2020-08-18,1379
nd,2020-08-18,135
ne,2020-08-18,262
nh,2020-08-18,13
nj,2020-08-18,331
nm,2020-08-18,79
nv,2020-08-18,672
ny,2020-08-18,655
oh,2020-08-18,848
ok,2020-08-18,601
or,2020-08-18,225
pa,2020-08-18,600
pr,2020-08-18,648
ri,2020-08-18,120
sc,2020-08-18,719
sd,2020-08-18,81
tn,2020-08-18,1026
tx,2020-08-18,7715
ut,2020-08-18,263
va,2020-08-18,861
vt,2020-08-18,3
wa,2020-08-18,542
wi,2020-08-18,0
wv,2020-08-18,97
wy,2020-08-18,29
ak,2020-08-19,77
al,2020-08-19,1281
ar,2020-08-19,729
az,2020-08-19,637
ca,2020-08-19,9134
co,2020-08-19,270
ct,2020-08-19,59
dc,2020-08-19,29
de,2020-08-19,50
fl,2020-08-19,4115
ga,2020-08-19,2305
hi,2020-08-19,260
ia,2020-08-19,322
id,2020-08-19,359
il,2020-08-19,2296
in,2020-08-19,489
ks,2020-08-19,545
ky,2020-08-19,627
la,2020-08-19,778
ma,2020-08-19,343
md,2020-08-19,414
me,2020-08-19,22
mi,2020-08-19,686
mn,2020-08-19,526
mo,2020-08-19,1230
ms,2020-08-19,1348
mt,2020-08-19,110
nc,2020-08-19,2049
nd,2020-08-19,186
ne,2020-08-19,215
nh,2020-08-19,19
nj,2020-08-19,329
nm,2020-08-19,170
nv,2020-08-19,389
ny,2020-08-19,631
oh,2020-08-19,971
ok,2020-08-19,611
or,2020-08-19,194
pa,2020-08-19,658
pr,2020-08-19,81
ri,2020-08-19,103
sc,2020-08-19,739
sd,2020-08-19,124
tn,2020-08-19,2030
tx,2020-08-19,5828
ut,2020-08-19,364
va,2020-08-19,737
vt,2020-08-19,3
wa,2020-08-19,426
wi,2020-08-19,1297
wv,2020-08-19,69
wy,2020-08-19,71
ak,2020-08-20,85
al,2020-08-20,1041
ar,2020-08-20,549
az,2020-08-20,723
ca,2020-08-20,4993
co,2020-08-20,329
ct,2020-08-20,118
dc,2020-08-20,55
de,2020-08-20,75
fl,2020-08-20,4555
ga,2020-08-20,2759
hi,2020-08-20,235
ia,2020-08-20,1010
id,2020-08-20,430
il,2020-08-20,1832
in,2020-08-20,941
ks,2020-08-20,488
ky,2020-08-20,700
la,2020-08-20,918
ma,2020-08-20,361
md,2020-08-20,580
me,2020-08-20,18
mi,2020-08-20,525
mn,2020-08-20,690
mo,2020-08-20,1068
ms,2020-08-20,894
mt,2020-08-20,116
nc,2020-08-20,1989
nd,2020-08-20,274
ne,2020-08-20,308
nh,2020-08-20,14
nj,2020-08-20,100
nm,2020-08-20,202
nv,2020-08-20,556
ny,2020-08-20,601
oh,2020-08-20,1122
ok,2020-08-20,746
or,2020-08-20,295
pa,2020-08-20,787
pr,2020-08-20,124
ri,2020-08-20,76
sc,2020-08-20,909
sd,2020-08-20,125
tn,2020-08-20,1375
tx,2020-08-20,5277
ut,2020-08-20,461
va,2020-08-20,860
vt,2020-08-20,4
wa,2020-08-20,700
wi,2020-08-20,740
wv,2020-08-20,180
wy,2020-08-20,26
ak,2020-08-21,72
al,2020-08-21,1475
ar,2020-08-21,887
az,2020-08-21,619
ca,2020-08-21,6633
co,2020-08-21,0
ct,2020-08-21,87
dc,2020-08-21,60
de,2020-08-21,52
fl,2020-08-21,4684
ga,2020-08-21,2889
hi,2020-08-21,228
ia,2020-08-21,798
id,2020-08-21,254
il,2020-08-21,2293
in,2020-08-21,1040
ks,2020-08-21,988
ky,2020-08-21,639
la,2020-08-21,899
ma,2020-08-21,300
md,2020-08-21,670
me,2020-08-21,33
mi,2020-08-21,0
mn,2020-08-21,825
mo,2020-08-21,1270
ms,2020-08-21,874
mt,2020-08-21,144
nc,2020-08-21,1790
nd,2020-08-21,232
ne,2020-08-21,278
nh,2020-08-21,21
nj,2020-08-21,290
nm,2020-08-21,144
nv,2020-08-21,849
ny,2020-08-21,709
oh,2020-08-21,1043
ok,2020-08-21,1077
or,2020-08-21,256
pa,2020-08-21,725
pr,2020-08-21,438
ri,2020-08-21,151
sc,2020-08-21,1058
sd,2020-08-21,192
tn,2020-08-21,1669
tx,2020-08-21,5673
ut,2020-08-21,463
va,2020-08-21,978
vt,2020-08-21,4
wa,2020-08-21,390
wi,2020-08-21,826
wv,2020-08-21,90
wy,2020-08-21,67
ak,2020-08-22,90
al,2020-08-22,597
ar,2020-08-22,547
az,2020-08-22,996
ca,2020-08-22,5535
co,2020-08-22,653
ct,2020-08-22,0
dc,2020-08-22,65
de,2020-08-22,58
fl,2020-08-22,4311
ga,2020-08-22,2592
hi,2020-08-22,284
ia,2020-08-22,665
id,2020-08-22,295
il,2020-08-22,2356
in,2020-08-22,1000
ks,2020-08-22,493
ky,2020-08-22,801
la,2020-08-22,0
ma,2020-08-22,165
md,2020-08-22,624
me,2020-08-22,32
mi,2020-08-22,1426
mn,2020-08-22,734
mo,2020-08-22,1329
ms,2020-08-22,945
mt,2020-08-22,160
nc,2020-08-22,1519
nd,2020-08-22,262
ne,2020-08-22,154
nh,2020-08-22,23
nj,2020-08-22,529
nm,2020-08-22,207
nv,2020-08-22,636
ny,2020-08-22,653
oh,2020-08-22,1119
ok,2020-08-22,853
or,2020-08-22,289
pa,2020-08-22,743
pr,2020-08-22,268
ri,2020-08-22,0
sc,2020-08-22,917
sd,2020-08-22,248
tn,2020-08-22,1239
tx,2020-08-22,3721
ut,2020-08-22,369
va,2020-08-22,1215
vt,2020-08-22,12
wa,2020-08-22,816
wi,2020-08-22,950
wv,2020-08-22,108
wy,2020-08-22,19
ak,2020-08-23,67
al,2020-08-23,676
ar,2020-08-23,375
az,2020-08-23,208
ca,2020-08-23,4845
co,2020-08-23,260
ct,2020-08-23,0
dc,2020-08-23,56
de,2020-08-23,67
fl,2020-08-23,2974
ga,2020-08-23,1727
hi,2020-08-23,244
ia,2020-08-23,450
id,2020-08-23,186
il,2020-08-23,1893
in,2020-08-23,615
ks,2020-08-23,270
ky,2020-08-23,0
la,2020-08-23,1223
ma,2020-08-23,110
md,2020-08-23,579
me,2020-08-23,18
mi,2020-08-23,763
mn,2020-08-23,717
mo,2020-08-23,831
ms,2020-08-23,626
mt,2020-08-23,53
nc,2020-08-23,1217
nd,2020-08-23,140
ne,2020-08-23,109
nh,2020-08-23,13
nj,2020-08-23,148
nm,2020-08-23,94
nv,2020-08-23,532
ny,2020-08-23,572
oh,2020-08-23,637
ok,2020-08-23,566
or,2020-08-23,227
pa,2020-08-23,519
pr,2020-08-23,195
ri,2020-08-23,0
sc,2020-08-23,693
sd,2020-08-23,141
tn,2020-08-23,1854
tx,2020-08-23,4760
ut,2020-08-23,301
va,2020-08-23,888
vt,2020-08-23,4
wa,2020-08-23,417
wi,2020-08-23,453
wv,2020-08-23,88
wy,2020-08-23,35
ak,2020-08-24,72
al,2020-08-24,560
ar,2020-08-24,320
az,2020-08-24,311
ca,2020-08-24,6281
co,2020-08-24,198
ct,2020-08-24,492
dc,2020-08-24,49
de,2020-08-24,47
fl,2020-08-24,2258
ga,2020-08-24,2304
hi,2020-08-24,169
ia,2020-08-24,463
id,2020-08-24,212
il,2020-08-24,1612
in,2020-08-24,1660
ks,2020-08-24,888
ky,2020-08-24,832
la,2020-08-24,623
ma,2020-08-24,413
md,2020-08-24,567
me,2020-08-24,21
mi,2020-08-24,822
mn,2020-08-24,714
mo,2020-08-24,814
ms,2020-08-24,511
mt,2020-08-24,60
nc,2020-08-24,1495
nd,2020-08-24,124
ne,2020-08-24,158
nh,2020-08-24,33
nj,2020-08-24,225
nm,2020-08-24,146
nv,2020-08-24,409
ny,2020-08-24,408
oh,2020-08-24,849
ok,2020-08-24,357
or,2020-08-24,218
pa,2020-08-24,525
pr,2020-08-24,445
ri,2020-08-24,280
sc,2020-08-24,563
sd,2020-08-24,149
tn,2020-08-24,667
tx,2020-08-24,4222
ut,2020-08-24,249
va,2020-08-24,663
vt,2020-08-24,9
wa,2020-08-24,359
wi,2020-08-24,392
wv,2020-08-24,42
wy,2020-08-24,25
ak,2020-08-25,36
al,2020-08-25,2145
ar,2020-08-25,480
az,2020-08-25,859
ca,2020-08-25,5471
co,2020-08-25,459
ct,2020-08-25,29
dc,2020-08-25,45
de,2020-08-25,20
fl,2020-08-25,2673
ga,2020-08-25,2101
hi,2020-08-25,215
ia,2020-08-25,697
id,2020-08-25,408
il,2020-08-25,1681
in,2020-08-25,829
ks,2020-08-25,315
ky,2020-08-25,670
la,2020-08-25,550
ma,2020-08-25,404
md,2020-08-25,377
me,2020-08-25,12
mi,2020-08-25,751
mn,2020-08-25,409
mo,2020-08-25,793
ms,2020-08-25,801
mt,2020-08-25,135
nc,2020-08-25,1394
nd,2020-08-25,229
ne,2020-08-25,301
nh,2020-08-25,16
nj,2020-08-25,302
nm,2020-08-25,64
nv,2020-08-25,403
ny,2020-08-25,629
oh,2020-08-25,844
ok,2020-08-25,650
or,2020-08-25,236
pa,2020-08-25,556
pr,2020-08-25,70
ri,2020-08-25,70
sc,2020-08-25,937
sd,2020-08-25,80
tn,2020-08-25,813
tx,2020-08-25,6232
ut,2020-08-25,403
va,2020-08-25,1003
vt,2020-08-25,6
wa,2020-08-25,334
wi,2020-08-25,638
wv,2020-08-25,84
wy,2020-08-25,29
ak,2020-08-26,54
al,2020-08-26,1714
ar,2020-08-26,649
az,2020-08-26,186
ca,2020-08-26,5972
co,2020-08-26,193
ct,2020-08-26,180
dc,2020-08-26,0
de,2020-08-26,24
fl,2020-08-26,3220
ga,2020-08-26,2236
hi,2020-08-26,276
ia,2020-08-26,1201
id,2020-08-26,306
il,2020-08-26,2156
in,2020-08-26,938
ks,2020-08-26,1019
ky,2020-08-26,662
la,2020-08-26,1545
ma,2020-08-26,401
md,2020-08-26,440
me,2020-08-26,20
mi,2020-08-26,842
mn,2020-08-26,529
mo,2020-08-26,1353
ms,2020-08-26,904
mt,2020-08-26,161
nc,2020-08-26,2161
nd,2020-08-26,238
ne,2020-08-26,379
nh,2020-08-26,0
nj,2020-08-26,285
nm,2020-08-26,126
nv,2020-08-26,253
ny,2020-08-26,566
oh,2020-08-26,1089
ok,2020-08-26,666
or,2020-08-26,180
pa,2020-08-26,519
pr,2020-08-26,18
ri,2020-08-26,82
sc,2020-08-26,605
sd,2020-08-26,66
tn,2020-08-26,1936
tx,2020-08-26,6350
ut,2020-08-26,407
va,2020-08-26,822
vt,2020-08-26,5
wa,2020-08-26,456
wi,2020-08-26,768
wv,2020-08-26,145
wy,2020-08-26,48
ak,2020-08-27,89
al,2020-08-27,1137
ar,2020-08-27,722
az,2020-08-27,680
ca,2020-08-27,4817
co,2020-08-27,350
ct,2020-08-27,130
dc,2020-08-27,110
de,2020-08-27,-10
fl,2020-08-27,3269
ga,2020-08-27,2484
hi,2020-08-27,306
ia,2020-08-27,2681
id,2020-08-27,342
il,2020-08-27,1707
in,2020-08-27,1145
ks,2020-08-27,480
ky,2020-08-27,748
la,2020-08-27,677
ma,2020-08-27,377
md,2020-08-27,577
me,2020-08-27,25
mi,2020-08-27,842
mn,2020-08-27,1154
mo,2020-08-27,1471
ms,2020-08-27,585
mt,2020-08-27,144
nc,2020-08-27,1987
nd,2020-08-27,333
ne,2020-08-27,374
nh,2020-08-27,38
nj,2020-08-27,307
nm,2020-08-27,188
nv,2020-08-27,554
ny,2020-08-27,791
oh,2020-08-27,1244
ok,2020-08-27,712
or,2020-08-27,190
pa,2020-08-27,633
pr,2020-08-27,459
ri,2020-08-27,135
sc,2020-08-27,505
sd,2020-08-27,617
tn,2020-08-27,1826
tx,2020-08-27,3952
ut,2020-08-27,383
va,2020-08-27,1121
vt,2020-08-27,9
wa,2020-08-27,542
wi,2020-08-27,878
wv,2020-08-27,89
wy,2020-08-27,53
ak,2020-08-28,119
al,2020-08-28,1838
ar,2020-08-28,838
az,2020-08-28,519
ca,2020-08-28,5564
co,2020-08-28,430
ct,2020-08-28,145
dc,2020-08-28,57
de,2020-08-28,107
fl,2020-08-28,3815
ga,2020-08-28,2298
hi,2020-08-28,264
ia,2020-08-28,1340
id,2020-08-28,263
il,2020-08-28,2436
in,2020-08-28,809
ks,2020-08-28,690
ky,2020-08-28,779
la,2020-08-28,606
ma,2020-08-28,376
md,2020-08-28,601
me,2020-08-28,22
mi,2020-08-28,789
mn,2020-08-28,850
mo,2020-08-28,1458
ms,2020-08-28,599
mt,2020-08-28,134
nc,2020-08-28,1539
nd,2020-08-28,310
ne,2020-08-28,335
nh,2020-08-28,22
nj,2020-08-28,358
nm,2020-08-28,122
nv,2020-08-28,632
ny,2020-08-28,636
oh,2020-08-28,1296
ok,2020-08-28,710
or,2020-08-28,293
pa,2020-08-28,869
pr,2020-08-28,257
ri,2020-08-28,94
sc,2020-08-28,1353
sd,2020-08-28,320
tn,2020-08-28,1636
tx,2020-08-28,5195
ut,2020-08-28,391
va,2020-08-28,1023
vt,2020-08-28,3
wa,2020-08-28,598
wi,2020-08-28,843
wv,2020-08-28,193
wy,2020-08-28,70
ak,2020-08-29,97
al,2020-08-29,1276
ar,2020-08-29,795
az,2020-08-29,629
ca,2020-08-29,4653
co,2020-08-29,267
ct,2020-08-29,0
dc,2020-08-29,74
de,2020-08-29,266
fl,2020-08-29,3197
ga,2020-08-29,2386
hi,2020-08-29,309
ia,2020-08-29,784
id,2020-08-29,292
il,2020-08-29,1880
in,2020-08-29,1121
ks,2020-08-29,545
ky,2020-08-29,820
la,2020-08-29,0
ma,2020-08-29,203
md,2020-08-29,630
me,2020-08-29,56
mi,2020-08-29,0
mn,2020-08-29,1017
mo,2020-08-29,1496
ms,2020-08-29,735
mt,2020-08-29,188
nc,2020-08-29,1695
nd,2020-08-29,374
ne,2020-08-29,317
nh,2020-08-29,30
nj,2020-08-29,349
nm,2020-08-29,136
